Publisher ID,Source ID,Hospital Name,Hospital Name Normalized,Hospital CCN,Hospital ID,Street,City,State,Zip,Country
HCO_HCP,1061,Hartford Hospital,HARTFORD HOSPITAL,70025,49,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,1062,State University Of Iowa,STATE UNIVERSITY OF IOWA,160058,582,501 COURT ST,ROCKWELL CITY,IA,505791417,US
HCO_HCP,1063,Children's Hospital,CHILDRENS HOSPITAL,93300,666,5151 MONROE ST,TOLEDO,OH,436233462,US
HCO_HCP,1064,"Truman Medical Center, Incorporated",TRUMAN MEDICAL CENTER,260048,602,8230 BAYCENTER RD,JACKSONVILLE,FL,322567457,US
HCO_HCP,1065,North Memorial Health Care,NORTH MEMORIAL HEALTH CARE,240001,558,80 COTTONTAIL LN,SOMERSET,NJ,088731100,US
HCO_HCP,1066,Scott & White Memorial Hospital,SCOTT AND WHITE MEMORIAL HOSPITAL,450054,917,116 S STERLING ST STE 205,MORGANTON,NC,286553445,US
HCO_HCP,1067,Winthrop University Hospital Association,WINTHROP UNIVERSITY HOSPITAL,330167,76,13 ROSZEL RD STE B110,PRINCETON,NJ,85406211,US
HCO_HCP,1068,CHILDREN'S HOSPITAL CORPORATION,CHILDRENS HOSPITAL,223302,27,2740 S ELM AVE RM 2,FRESNO,CA,937065435,US
HCO_HCP,1069,Rhode Island Hospital,RHODE ISLAND HOSPITAL,410007,42,100 BULLOCKS POINT,RIVERSIDE,RI,02915,US
HCO_HCP,107,"Duke University Health System, Inc.",DUKE UNIVERSITY HEALTH SYSTEM,340030,713,800 S FILLMORE ST,OSCEOLA,IA,502131694,US
HCO_HCP,1070,The General Hospital Corporation,THE GENERAL HOSPITAL,220071,23,80 COTTONTAIL LN STE 330,SOMERSET,NJ,88731100,US
HCO_HCP,1071,Trustees Of The University Of Pennsylvania,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,390111,237,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,1072,St Lukes Hospital Of Kansas City,ST LUKES HOSPITAL OF KANSAS CITY,260138,598,410 N MAIN ST,RUSSELL,KS,676652759,US
HCO_HCP,1073,Kaiser Foundation Hospitals,KAISER FOUNDATION HOSPITALS,120011,1086,6077 PRIMACY PKWY STE 140,MEMPHIS,TN,381195754,US
HCO_HCP,1074,UNIVERSITY OF ROCHESTER,UNIVERSITY OF ROCHESTER,330285,156,5151 MONROE ST,TOLEDO,OH,436233462,US
HCO_HCP,1075,THE UNIVERSITY OF TEXAS MEDICAL BRANCH,THE UNIVERSITY OF TEXAS MEDICAL BRANCH,450018,932,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,1076,University Of Texas M. D. Anderson Cancer Center,UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,450076,933,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,1077,University Of Alabama At Birmingham,UNIVERSITY OF ALABAMA AT BIRMINGHAM,10033,844,204 26TH ST,OPELIKA,AL,368016234,US
HCO_HCP,1078,University Of North Carolina Hospitals At Chapel Hill,UNIVERSITY OF NORTH CAROLINA HOSPITALS AT CHAPEL HILL,340061,710,116 S STERLING ST STE 205,MORGANTON,NC,286553445,US
HCO_HCP,1079,STATE OF OKLAHOMA,STATE OF OKLAHOMA,374000,904,2220 W IOWA AVE,CHICKASHA,OK,730182738,US
HCO_HCP,108,Connecticut Children'S Medical Center,CONNECTICUT CHILDRENS MEDICAL CENTER,73300,52,27 NAEK RD,VERNON,CT,060663965,US
HCO_HCP,1080,"Umass Memorial Medical Center, Inc.",UMASS MEMORIAL MEDICAL CENTER,220163,33,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,1081,State University Of Iowa,STATE UNIVERSITY OF IOWA,160058,582,501 COURT ST,ROCKWELL CITY,IA,505791417,US
HCO_HCP,1082,State University Of Iowa,STATE UNIVERSITY OF IOWA,160058,582,501 COURT ST,ROCKWELL CITY,IA,505791417,US
HCO_HCP,1083,UNIVERSITY OF CALIFORNIA - SAN FRANCISCO,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,54144,1119,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,1084,Trustees Of The University Of Pennsylvania,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,390111,237,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,1085,Tufts Medical Center,TUFTS MEDICAL CENTER,220116,36,13 ROSZEL RD STE B110,PRINCETON,NJ,85406211,US
HCO_HCP,1086,RHODE ISLAND HOSPITAL,RHODE ISLAND HOSPITAL,410007,42,100 BULLOCKS POINT,RIVERSIDE,RI,02915,US
HCO_HCP,1087,Rhode Island Hospital,RHODE ISLAND HOSPITAL,410007,42,100 BULLOCKS POINT,RIVERSIDE,RI,02915,US
HCO_HCP,1088,William Beaumont Hospital,WILLIAM BEAUMONT HOSPITAL,230130,506,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,1089,THE GENERAL HOSPITAL CORPORATION,THE GENERAL HOSPITAL,220071,23,80 COTTONTAIL LN STE 330,SOMERSET,NJ,88731100,US
HCO_HCP,109,Lahey Clinic Hospital Inc.,LAHEY CLINIC HOSPITAL,220171,24,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,1090,EMORY UNIVERSITY,EMORY UNIVERSITY,110010,729,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,1091,University Of Alabama At Birmingham,UNIVERSITY OF ALABAMA AT BIRMINGHAM,10033,844,204 26TH ST,OPELIKA,AL,368016234,US
HCO_HCP,1092,Cedars-Sinai Medical Center,CEDARS SINAI MEDICAL CENTER,50625,1125,116 S STERLING ST STE 205,MORGANTON,NC,286553445,US
HCO_HCP,1093,University of Rochester,UNIVERSITY OF ROCHESTER,330285,156,5151 MONROE ST,TOLEDO,OH,436233462,US
HCO_HCP,1094,University Of California - San Francisco,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,54144,1119,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,1095,Summa Akron City And St. Thomas Hospitals,SUMMA AKRON CITY AND ST THOMAS HOSPITALS,360020,374,1285 FLAMINGO DR,LANTANA,FL,334621507,US
HCO_HCP,1096,The University Of Texas Medical Branch,THE UNIVERSITY OF TEXAS MEDICAL BRANCH,450018,932,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,1097,Rector & Visitors Of The University Of Virginia,RECTOR AND VISITORS OF THE UNIVERSITY OF VIRGINIA,490009,692,PO BOX 776,SOUTH BOSTON,VA,245920776,US
HCO_HCP,1098,Kaiser Foundation Hospitals,KAISER FOUNDATION HOSPITALS,120011,1086,6077 PRIMACY PKWY STE 140,MEMPHIS,TN,381195754,US
HCO_HCP,1099,Regents Of The University Of California,REGENTS OF THE UNIVERSITY OF CALIFORNIA,50599,1120,400 PARNASSUS AVE,SAN FRANCISCO,CA,941432202,US
HCO_HCP,11,Sentara Hospitals,SENTARA HOSPITALS,490057,687,13 ROSZEL RD STE B110,PRINCETON,NJ,85406211,US
HCO_HCP,110,DANA FARBER CANCER INSTITUTE,DANA FARBER CANCER INSTITUTE,220162,19,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,1100,Oregon Health & Science University,OREGON HEALTH AND SCIENCE UNIVERSITY,380009,1050,6077 PRIMACY PKWY STE 140,MEMPHIS,TN,381195754,US
HCO_HCP,1101,Lahey Clinic Hospital Inc.,LAHEY CLINIC HOSPITAL,220171,24,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,1102,University Of Kansas Hospital Authority,UNIVERSITY OF KANSAS HOSPITAL AUTHORITY,170040,633,410 N MAIN ST,RUSSELL,KS,676652759,US
HCO_HCP,1103,ALTRU HEALTH SYSTEM,ALTRU HEALTH SYSTEM,350019,607,1300 S COLUMBIA RD,GRAND FORKS,ND,582014012,US
HCO_HCP,1104,HENRY FORD HEALTH SYSTEM,HENRY FORD HEALTH SYSTEM,230053,486,2110 LEITER RD,MIAMISBURG,OH,453423598,US
HCO_HCP,1105,Rector & Visitors Of The University Of Virginia,RECTOR AND VISITORS OF THE UNIVERSITY OF VIRGINIA,490009,692,PO BOX 776,SOUTH BOSTON,VA,245920776,US
HCO_HCP,1106,William Beaumont Hospital,WILLIAM BEAUMONT HOSPITAL,230130,506,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,1107,Oregon Health & Science University,OREGON HEALTH AND SCIENCE UNIVERSITY,380009,1050,6077 PRIMACY PKWY STE 140,MEMPHIS,TN,381195754,US
HCO_HCP,1108,New England Baptist Hospital,NEW ENGLAND BAPTIST HOSPITAL,220088,15,12121 RICHMOND AVE STE 415,HOUSTON,TX,770822439,US
HCO_HCP,1109,VANDERBILT UNIVERSITY,VANDERBILT UNIVERSITY,440039,800,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,111,CHILDREN'S HOSPITAL OF ORANGE COUNTY,CHILDRENS HOSPITAL OF ORANGE COUNTY,53304,1140,2010 OLD GREENBRIER RD STE J,CHESAPEAKE,VA,233202619,US
HCO_HCP,1110,RECTOR & VISITORS OF THE UNIVERSITY OF VIRGINIA,RECTOR AND VISITORS OF THE UNIVERSITY OF VIRGINIA,490009,692,PO BOX 776,SOUTH BOSTON,VA,245920776,US
HCO_HCP,1111,Vanderbilt University,VANDERBILT UNIVERSITY,440039,800,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,1112,City Of Hope National Medical Center,CITY OF HOPE NATIONAL MEDICAL CENTER,50146,1128,8111 S EMERSON AVE,INDIANAPOLIS,IN,462378601,US
HCO_HCP,1113,HENRY FORD HEALTH SYSTEM,HENRY FORD HEALTH SYSTEM,230053,486,2110 LEITER RD,MIAMISBURG,OH,453423598,US
HCO_HCP,1114,Multicare Health System,MULTICARE HEALTH SYSTEM,500129,1031,11520 SAINT CHARLES ROCK RD STE 201,BRIDGETON,MO,63044,US
HCO_HCP,1115,The General Hospital Corporation,THE GENERAL HOSPITAL,220071,23,80 COTTONTAIL LN STE 330,SOMERSET,NJ,88731100,US
HCO_HCP,1116,NATIONWIDE CHILDREN'S HOSPITAL,NATIONWIDE CHILDRENS HOSPITAL,363305,351,700 CHILDRENS DRIVE,COLUMBUS,OH,432050000,US
HCO_HCP,1117,The University Of Texas Medical Branch,THE UNIVERSITY OF TEXAS MEDICAL BRANCH,450018,932,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,1118,VANDERBILT UNIVERSITY,VANDERBILT UNIVERSITY,440039,800,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,1119,VANDERBILT UNIVERSITY,VANDERBILT UNIVERSITY,440039,800,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,112,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON,500008,1039,1520 EASTLAKE AVE E,SEATTLE,WA,981023748,US
HCO_HCP,1120,Saint Francis Medical Center,SAINT FRANCIS MEDICAL CENTER,140067,477,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,1121,University Of Utah,UNIVERSITY OF UTAH,460009,1017,4624 S HOLLADAY BLVD STE 201,SALT LAKE CITY,UT,841177168,US
HCO_HCP,1122,"BERKSHIRE MEDICAL CENTER, INC.",BERKSHIRE MEDICAL CENTER,220046,29,244 MUSTANG TRL STE 4,VIRGINIA BEACH,VA,234527510,US
HCO_HCP,1123,University Of Cincinnati Medical Center Llc,UNIVERSITY OF CINCINNATI MEDICAL CENTER,360003,346,13 ROSZEL RD STE B110,PRINCETON,NJ,85406211,US
HCO_HCP,1124,The General Hospital Corporation,THE GENERAL HOSPITAL,220071,23,80 COTTONTAIL LN STE 330,SOMERSET,NJ,88731100,US
HCO_HCP,1125,University Medical Center Corporation,UNIVERSITY MEDICAL CENTER,30064,1014,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,1126,Robert Packer Hospital,ROBERT PACKER HOSPITAL,390079,264,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,1127,Mary Hitchcock Memorial Hospital,MARY HITCHCOCK MEMORIAL HOSPITAL,300003,5,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,1128,The General Hospital Corporation,THE GENERAL HOSPITAL,220071,23,80 COTTONTAIL LN STE 330,SOMERSET,NJ,88731100,US
HCO_HCP,1129,Henry Ford Health System,HENRY FORD HEALTH SYSTEM,230053,486,2110 LEITER RD,MIAMISBURG,OH,453423598,US
HCO_HCP,113,St. Luke'S Episcopal Hospital,ST LUKES EPISCOPAL HOSPITAL,450193,915,13 ROSZEL RD STE B110,PRINCETON,NJ,85406211,US
HCO_HCP,1130,Vanderbilt University,VANDERBILT UNIVERSITY,440039,800,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,1131,OREGON HEALTH & SCIENCE UNIVERSITY,OREGON HEALTH AND SCIENCE UNIVERSITY,380009,1050,6077 PRIMACY PKWY STE 140,MEMPHIS,TN,381195754,US
HCO_HCP,1132,Baystate Medical Center Inc.,BAYSTATE MEDICAL CENTER,220077,28,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,1133,William Beaumont Hospital,WILLIAM BEAUMONT HOSPITAL,230130,506,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,1134,RECTOR & VISITORS OF THE UNIVERSITY OF VIRGINIA,RECTOR AND VISITORS OF THE UNIVERSITY OF VIRGINIA,490009,692,PO BOX 776,SOUTH BOSTON,VA,245920776,US
HCO_HCP,1135,Adventist Health System-Sunbelt Inc,ADVENTIST HEALTH SYSTEM SUNBELT,100007,754,5808 KINKAID RD,JACKSONVILLE,FL,322441034,US
HCO_HCP,1136,Oregon Health & Science University,OREGON HEALTH AND SCIENCE UNIVERSITY,380009,1050,6077 PRIMACY PKWY STE 140,MEMPHIS,TN,381195754,US
HCO_HCP,1137,National Jewish Health,NATIONAL JEWISH HEALTH,60107,923,32275 32ND AVE S,FEDERAL WAY,WA,980019616,US
HCO_HCP,1138,West Virginia University Hospitals Inc,WEST VIRGINIA UNIVERSITY HOSPITALS,510001,699,PO BOX 776,SOUTH BOSTON,VA,245920776,US
HCO_HCP,1139,Nebraska Medical Center,NEBRASKA MEDICAL CENTER,280013,1033,7500 MERCY RD,OMAHA,NE,681242319,US
HCO_HCP,114,State University Of Iowa,STATE UNIVERSITY OF IOWA,160058,582,501 COURT ST,ROCKWELL CITY,IA,505791417,US
HCO_HCP,1140,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,450766,963,5323 HARRY HINES BLVD,DALLAS,TX,753907201,US
HCO_HCP,1141,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,450766,963,5323 HARRY HINES BLVD,DALLAS,TX,753907201,US
HCO_HCP,1142,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,450766,963,5323 HARRY HINES BLVD,DALLAS,TX,753907201,US
HCO_HCP,1143,The Milton S Hershey Medical Center,THE MILTON S HERSHEY MEDICAL CENTER,390256,288,4624 S HOLLADAY BLVD STE 201,SALT LAKE CITY,UT,841177168,US
HCO_HCP,1144,University Of Washington,UNIVERSITY OF WASHINGTON,500008,1039,1520 EASTLAKE AVE E,SEATTLE,WA,981023748,US
HCO_HCP,1145,Albert Einstein Medical Center,ALBERT EINSTEIN MEDICAL CENTER,390142,240,1700 E 13TH ST APT 21X,CLEVELAND,OH,441143223,US
HCO_HCP,1146,Albert Einstein Medical Center,ALBERT EINSTEIN MEDICAL CENTER,390142,240,1700 E 13TH ST APT 21X,CLEVELAND,OH,441143223,US
HCO_HCP,1147,Trustees Of The University Of Pennsylvania,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,390111,237,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,1148,Mayo Clinic-Saint Marys Hospital,MAYO CLINIC SAINT MARYS HOSPITAL,240010,560,4 CORNERSTONE DR,LANGHORNE,PA,190471314,US
HCO_HCP,1149,State Of Mississippi - University Of Mississippi Medical Center,STATE OF MISSISSIPPI UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,250001,849,PO BOX 289,MARKS,MS,386460289,US
HCO_HCP,115,Regents Of The University of Michigan,REGENTS OF THE UNIVERSITY OF MICHIGAN,230046,528,6 PARKLANE BLVD STE 525,DEARBORN,MI,481264210,US
HCO_HCP,1150,Regents of the University of California,REGENTS OF THE UNIVERSITY OF CALIFORNIA,50599,1120,400 PARNASSUS AVE,SAN FRANCISCO,CA,941432202,US
HCO_HCP,1151,University Of Washington,UNIVERSITY OF WASHINGTON,500008,1039,1520 EASTLAKE AVE E,SEATTLE,WA,981023748,US
HCO_HCP,1152,Emory University,EMORY UNIVERSITY,110010,729,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,1153,University Of Maryland Medical System Corporation,UNIVERSITY OF MARYLAND MEDICAL SYSTEM,210002,657,100 E CARROLL ST,SALISBURY,MD,218015422,US
HCO_HCP,1154,Phoenix Children'S Hospital,PHOENIX CHILDRENS HOSPITAL,33302,1013,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,1155,Lehigh Valley Hospital,LEHIGH VALLEY HOSPITAL,390133,246,1917 FRANKLIN RD SW,ROANOKE,VA,240141103,US
HCO_HCP,1156,Ucsd Medical Center,UCSD MEDICAL CENTER,50025,358,11520 SAINT CHARLES ROCK RD STE 201,BRIDGETON,MO,63044,US
HCO_HCP,1157,WINTHROP UNIVERSITY HOSPITAL ASSOCIATION,WINTHROP UNIVERSITY HOSPITAL,330167,76,13 ROSZEL RD STE B110,PRINCETON,NJ,85406211,US
HCO_HCP,1158,The General Hospital Corporation,THE GENERAL HOSPITAL,220071,23,80 COTTONTAIL LN STE 330,SOMERSET,NJ,88731100,US
HCO_HCP,1159,University Of Texas Health Science Center At Tyler,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,450690,966,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,116,MAYO CLINIC ARIZONA,MAYO CLINIC ARIZONA,30103,1015,6 PARKLANE BLVD STE 525,DEARBORN,MI,481264210,US
HCO_HCP,1160,University of Texas Health Science Center at Tyler,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,450690,966,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,1161,The Cooper Health System,THE COOPER HEALTH SYSTEM,310014,183,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,1162,Dana Farber Cancer Institute,DANA FARBER CANCER INSTITUTE,220162,19,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,1163,University Of Texas M. D. Anderson Cancer Center,UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,450076,933,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,1164,REGENTS OF THE UNIVERSITY OF MICHIGAN,REGENTS OF THE UNIVERSITY OF MICHIGAN,230046,528,6 PARKLANE BLVD STE 525,DEARBORN,MI,481264210,US
HCO_HCP,1165,OREGON HEALTH & SCIENCE UNIVERSITY,OREGON HEALTH AND SCIENCE UNIVERSITY,380009,1050,6077 PRIMACY PKWY STE 140,MEMPHIS,TN,381195754,US
HCO_HCP,1166,Oregon Health & Science University,OREGON HEALTH AND SCIENCE UNIVERSITY,380009,1050,6077 PRIMACY PKWY STE 140,MEMPHIS,TN,381195754,US
HCO_HCP,1167,New York City Health & Hospitals Corporation,NEW YORK CITY HEALTH AND HOSPITALS,332008,115,16 OLD GICK RD,SARATOGA SPGS,NY,128669452,US
HCO_HCP,1168,Tucson Medical Center,TUCSON MEDICAL CENTER,30006,1009,PO BOX 11380,PRESCOTT,AZ,863041380,US
HCO_HCP,1169,CHRISTUS SPOHN HEALTH SYSTEM CORPORATION,CHRISTUS SPOHN HEALTH SYSTEM,450046,912,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,117,MULTICARE HEALTH SYSTEM,MULTICARE HEALTH SYSTEM,500129,1031,11520 SAINT CHARLES ROCK RD STE 201,BRIDGETON,MO,63044,US
HCO_HCP,1170,THE MOUNT SINAI HOSPITAL.,THE MOUNT SINAI HOSPITAL,330024,103,1370 PANTHEON WAY STE 250,SAN ANTONIO,TX,782322290,US
HCO_HCP,1171,Beth Israel Deaconess Medical Center,BETH ISRAEL DEACONESS MEDICAL CENTER,220086,16,100 E CARROLL ST,SALISBURY,MD,218015422,US
HCO_HCP,1172,UNIVERSITY OF TEXAS M. D. ANDERSON CANCER CENTER,UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,450076,933,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,1173,The General Hospital Corporation,THE GENERAL HOSPITAL,220071,23,80 COTTONTAIL LN STE 330,SOMERSET,NJ,88731100,US
HCO_HCP,1174,Vanderbilt University,VANDERBILT UNIVERSITY,440039,800,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,1175,University of Miami,UNIVERSITY OF MIAMI,100009,290,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,1176,University of Miami,UNIVERSITY OF MIAMI,100009,290,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,1177,State University Of Iowa,STATE UNIVERSITY OF IOWA,160058,582,501 COURT ST,ROCKWELL CITY,IA,505791417,US
HCO_HCP,1178,Children's Hospital Medical Center,CHILDRENS HOSPITAL MEDICAL CENTER,363300,336,PO BOX 776,SOUTH BOSTON,VA,245920776,US
HCO_HCP,1179,Geisinger Medical Center,GEISINGER MEDICAL CENTER,390006,266,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
HCO_HCP,118,WILLIAM BEAUMONT HOSPITAL,WILLIAM BEAUMONT HOSPITAL,230130,506,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,1180,Dana Farber Cancer Institute,DANA FARBER CANCER INSTITUTE,220162,19,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,1181,Emory University,EMORY UNIVERSITY,110010,729,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,1182,University Of Arkansas For Medical Sciences,UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES,40016,875,679 N MAIN ST,SALEM,AR,725769451,US
HCO_HCP,1183,Ahs Hospital Corp.,AHS HOSPITAL,310015,661,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,1184,Lehigh Valley Hospital,LEHIGH VALLEY HOSPITAL,390133,246,1917 FRANKLIN RD SW,ROANOKE,VA,240141103,US
HCO_HCP,1185,Children'S Hospital Of Orange County,CHILDRENS HOSPITAL OF ORANGE COUNTY,53304,1140,2010 OLD GREENBRIER RD STE J,CHESAPEAKE,VA,233202619,US
HCO_HCP,1186,Medical University Hospital Authority,MEDICAL UNIVERSITY HOSPITAL AUTHORITY,420004,721,PO BOX 23319,NEW YORK,NY,100873319,US
HCO_HCP,1187,UNIVERSITY OF NORTH CAROLINA HOSPITALS AT CHAPEL HILL,UNIVERSITY OF NORTH CAROLINA HOSPITALS AT CHAPEL HILL,340061,710,116 S STERLING ST STE 205,MORGANTON,NC,286553445,US
HCO_HCP,1188,Mary Hitchcock Memorial Hospital,MARY HITCHCOCK MEMORIAL HOSPITAL,300003,5,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,1189,HENRY FORD HEALTH SYSTEM,HENRY FORD HEALTH SYSTEM,230053,486,2110 LEITER RD,MIAMISBURG,OH,453423598,US
HCO_HCP,119,University Of Kentucky,UNIVERSITY OF KENTUCKY,180067,795,PO BOX 41,MC DOWELL,KY,416470041,US
HCO_HCP,1190,YORK HOSPITAL,YORK HOSPITAL,390046,236,2740 S ELM AVE RM 2,FRESNO,CA,937065435,US
HCO_HCP,1191,WILLIAM BEAUMONT HOSPITAL,WILLIAM BEAUMONT HOSPITAL,230130,506,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,1192,University Of Washington,UNIVERSITY OF WASHINGTON,500008,1039,1520 EASTLAKE AVE E,SEATTLE,WA,981023748,US
HCO_HCP,1193,Trustees Of The University Of Pennsylvania,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,390111,237,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,1194,Bronx-Lebanon Hospital Center,BRONX LEBANON HOSPITAL CENTER,330009,110,11520 SAINT CHARLES ROCK RD STE 201,BRIDGETON,MO,63044,US
HCO_HCP,1195,State University Of Iowa,STATE UNIVERSITY OF IOWA,160058,582,501 COURT ST,ROCKWELL CITY,IA,505791417,US
HCO_HCP,1196,Mercy Hospitals East Communities,MERCY HOSPITALS EAST COMMUNITIES,260020,587,1803 W MARCH LN STE AC&D,STOCKTON,CA,952076458,US
HCO_HCP,1197,University Of Wisconsin Hospitals And Clinics Authority,UNIVERSITY OF WISCONSIN HOSPITALS AND CLINICS AUTHORITY,520098,550,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,1198,SEATTLE CHILDREN'S HOSPITAL,SEATTLE CHILDRENS HOSPITAL,503300,1025,4901 SPRING ST,MOUNT PLEASANT,WI,534062901,US
HCO_HCP,1199,VANDERBILT UNIVERSITY,VANDERBILT UNIVERSITY,440039,800,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,12,Swedish Health Services,SWEDISH HEALTH SERVICES,500027,1024,101 E STATE ST,KENNETT SQUARE,PA,193483109,US
HCO_HCP,120,University Of Texas Southwestern Medical Center At Dallas,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,450766,963,5323 HARRY HINES BLVD,DALLAS,TX,753907201,US
HCO_HCP,1200,Vanderbilt University,VANDERBILT UNIVERSITY,440039,800,800 SCENIC DR,MODESTO,CA,953506131,US
HCO_HCP,1201,MAIMONIDES MEDICAL CENTER,MAIMONIDES MEDICAL CENTER,330194,78,3316 WILLIAMS DR STE 150,GEORGETOWN,TX,786282891,US
HCO_HCP,1202,OREGON HEALTH & SCIENCE UNIVERSITY,OREGON HEALTH AND SCIENCE UNIVERSITY,380009,1050,6077 PRIMACY PKWY STE 140,MEMPHIS,TN,381195754,US
HCO_HCP,1203,H. Lee Moffitt Cancer Center And Research Institute Hospital,H LEE MOFFITT CANCER CENTER AND RESEARCH INSTITUTE HOSPITAL,100271,771,PO BOX 989,EDEN,TX,768370989,US
HCO_HCP,1204,Oregon Health & Science University,OREGON HEALTH AND SCIENCE UNIVERSITY,380009,1050,6077 PRIMACY PKWY STE 140,MEMPHIS,TN,381195754,US
HCO_HCP,1205,University Of Texas M. D. Anderson Cancer Center,UNIVERSITY OF TEXAS M D ANDERSON CANCER CENTER,450076,933,2801 NETWORK BLVD STE 505,FRISCO,TX,750341895,US
HCO_HCP,1206,"ORLANDO HEALTH, INC.",ORLANDO HEALTH,100006,764,6077 PRIMACY PKWY STE 140,MEMPHIS,TN,381195742,US
HCO_HCP,1207,"Orlando Health, Inc.",ORLANDO HEALTH,100006,764,6077 PRIMACY PKWY STE 140,MEMPHIS,TN,381195742,US
