id,description,raw_icd9_code,is_industry_std,fdn_parenticd9
198,Secondary malignant neoplasm of other specified sites,198,,190-199
198.1,Other urinary organs,198.1,,198
198.2,Skin,198.2,,198
198.3,Brain and spinal cord,198.3,,198
198.4,Other parts of nervous system,198.4,,198
198.5,Bone and bone marrow,198.5,,198
198.6,Ovary,198.6,,198
198.7,Adrenal gland,198.7,,198
198.8,Other specified sites,198.8,,198
198.81,Breast,198.81,,198.8
198.82,Genital organs,198.82,,198.8
198.89,Other,198.89,,198.8
199,Malignant neoplasm without specification of site,199,,190-199
199.1,Other,199.1,,199
199.2,Malignant neoplasm associated with transplanted organ,199.2,,199
2,Typhoid and paratyphoid fevers,2,,001-009
2.1,Paratyphoid fever A,2.1,,2
2.2,Paratyphoid fever B,2.2,,2
2.3,Paratyphoid fever C,2.3,,2
2.9,"Paratyphoid fever, unspecified",2.9,,2
20,Plague,20,,020-027
20.1,Cellulocutaneous,20.1,,20
20.2,Septicemic,20.2,,20
20.3,Primary pneumonic,20.3,,20
20.4,Secondary pneumonic,20.4,,20
20.5,"Pneumonic, unspecified",20.5,,20
20.8,Other specified types of plague,20.8,,20
20.9,"Plague, unspecified",20.9,,20
200,Lymphosarcoma and reticulosarcoma and other specified malignant tumors of lymphatic tissue,200,,200-208
200-208,MALIGNANT NEOPLASM OF LYMPHATIC AND HEMATOPOIETIC TISSUE,200-208,,140-239
200.1,Lymphosarcoma,200.1,,200
200.2,Burkitt's tumor or lymphoma,200.2,,200
200.3,Marginal zone lymphoma,200.3,,200
200.4,Mantle cell lymphoma,200.4,,200
200.5,Primary central nervous system lymphoma,200.5,,200
200.6,Anaplastic large cell lymphoma,200.6,,200
200.7,Large cell lymphoma,200.7,,200
200.8,Other named variants,200.8,,200
201,Hodgkin's disease,201,,200-208
201.1,Hodgkin's granuloma,201.1,,201
201.2,Hodgkin's sarcoma,201.2,,201
201.4,Lymphocytic-histiocytic predominance,201.4,,201
201.5,Nodular sclerosis,201.5,,201
201.6,Mixed cellularity,201.6,,201
201.7,Lymphocytic depletion,201.7,,201
201.9,"Hodgkin's disease, unspecified",201.9,,201
202,Other malignant neoplasms of lymphoid and histiocytic tissue,202,,200-208
202.1,Mycosis fungoides,202.1,,202
202.2,S\u00e9zary's disease,202.2,,202
202.3,Malignant histiocytosis,202.3,,202
202.4,Leukemic reticuloendotheliosis,202.4,,202
202.5,Letterer-Siwe disease,202.5,,202
202.6,Malignant mast cell tumors,202.6,,202
202.7,Peripheral T cell lymphoma,202.7,,202
202.8,Other lymphomas,202.8,,202
202.9,Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue,202.9,,202
203,Multiple myeloma and immunoproliferative neoplasms,203,,200-208
203.1,Plasma cell leukemia,203.1,,203
203.8,Other immunoproliferative neoplasms,203.8,,203
204,Lymphoid leukemia,204,,200-208
204.1,Chronic,204.1,,204
204.2,Subacute,204.2,,204
204.8,Other lymphoid leukemia,204.8,,204
204.9,Unspecified lymphoid leukemia,204.9,,204
205,Myeloid leukemia,205,,200-208
205.1,Chronic,205.1,,205
205.2,Subacute,205.2,,205
205.3,Myeloid sarcoma,205.3,,205
205.8,Other myeloid leukemia,205.8,,205
205.9,Unspecified myeloid leukemia,205.9,,205
206,Monocytic leukemia,206,,200-208
206.1,Chronic,206.1,,206
206.2,Subacute,206.2,,206
206.8,Other monocytic leukemia,206.8,,206
206.9,Unspecified monocytic leukemia,206.9,,206
207,Other specified leukemia,207,,200-208
207.1,Chronic erythremia,207.1,,207
207.2,Megakaryocytic leukemia,207.2,,207
207.8,Other specified leukemia,207.8,,207
208,Leukemia of unspecified cell type,208,,200-208
208.1,Chronic,208.1,,208
208.2,Subacute,208.2,,208
208.8,Other leukemia of unspecified cell type,208.8,,208
208.9,Unspecified leukemia,208.9,,208
209,NEUROENDOCRINE TUMORS,209,,140-239
209.01,Malignant carcinoid tumor of the duodenum,209.01,,209
209.02,Malignant carcinoid tumor of the jejunum,209.02,,209
209.03,Malignant carcinoid tumor of the ileum,209.03,,209
209.1,"Malignant carcinoid tumors of the appendix, large intestine, and rectum",209.1,,209
209.11,Malignant carcinoid tumor of the appendix,209.11,,209.1
209.12,Malignant carcinoid tumor of the cecum,209.12,,209.1
209.13,Malignant carcinoid tumor of the ascending colon,209.13,,209.1
209.14,Malignant carcinoid tumor of the transverse colon,209.14,,209.1
209.15,Malignant carcinoid tumor of the descending colon,209.15,,209.1
209.16,Malignant carcinoid tumor of the sigmoid colon,209.16,,209.1
209.17,Malignant carcinoid tumor of the rectum,209.17,,209.1
209.2,Malignant carcinoid tumors of other and unspecified sites,209.2,,209
209.21,Malignant carcinoid tumor of the bronchus and lung,209.21,,209.2
209.22,Malignant carcinoid tumor of the thymus,209.22,,209.2
209.23,Malignant carcinoid tumor of the stomach,209.23,,209.2
209.24,Malignant carcinoid tumor of the kidney,209.24,,209.2
209.25,Malignant carcinoid tumor of the foregut NOS,209.25,,209.2
209.26,Malignant carcinoid tumor of the midgut NOS,209.26,,209.2
209.27,Malignant carcinoid tumor of the hindgut NOS,209.27,,209.2
209.29,Malignant carcinoid tumors of other sites,209.29,,209.2
209.3,Malignant poorly differentiated neuroendocrine tumors,209.3,,209
209.4,Benign carcinoid tumors of the small intestine,209.4,,209
209.41,Benign carcinoid tumor of the duodenum,209.41,,209.4
209.42,Benign carcinoid tumor of the jejunum,209.42,,209.4
209.43,Benign carcinoid tumor of the ileum,209.43,,209.4
209.5,"Benign carcinoid tumors of the appendix, large intestine, and rectum",209.5,,209
209.51,Benign carcinoid tumor of the appendix,209.51,,209.5
209.52,Benign carcinoid tumor of the cecum,209.52,,209.5
209.53,Benign carcinoid tumor of the ascending colon,209.53,,209.5
209.54,Benign carcinoid tumor of the transverse colon,209.54,,209.5
209.55,Benign carcinoid tumor of the descending colon,209.55,,209.5
209.56,Benign carcinoid tumor of the sigmoid colon,209.56,,209.5
209.57,Benign carcinoid tumor of the rectum,209.57,,209.5
209.6,Benign carcinoid tumors of other and unspecified sites,209.6,,209
209.61,Benign carcinoid tumor of the bronchus and lung,209.61,,209.6
209.62,Benign carcinoid tumor of the thymus,209.62,,209.6
209.63,Benign carcinoid tumor of the stomach,209.63,,209.6
209.64,Benign carcinoid tumor of the kidney,209.64,,209.6
209.65,Benign carcinoid tumor of the foregut NOS,209.65,,209.6
209.66,Benign carcinoid tumor of the midgut NOS,209.66,,209.6
209.67,Benign carcinoid tumor of the hindgut NOS,209.67,,209.6
209.69,Benign carcinoid tumors of other sites,209.69,,209.6
21,Tularemia,21,,020-027
21.1,Enteric tularemia,21.1,,21
21.2,Pulmonary tularemia,21.2,,21
21.3,Oculoglandular tularemia,21.3,,21
21.8,Other specified tularemia,21.8,,21
21.9,Unspecified tularemia,21.9,,21
210,"Benign neoplasm of lip, oral cavity, and pharynx",210,,210-229
210-229,BENIGN NEOPLASMS,210-229,,140-239
210.1,Tongue,210.1,,210
210.2,Major salivary glands,210.2,,210
210.3,Floor of mouth,210.3,,210
210.4,Other and unspecified parts of mouth,210.4,,210
210.5,Tonsil,210.5,,210
210.6,Other parts of oropharynx,210.6,,210
210.7,Nasopharynx,210.7,,210
210.8,Hypopharynx,210.8,,210
210.9,"Pharynx, unspecified",210.9,,210
211,Benign neoplasm of other parts of digestive system,211,,210-229
211.1,Stomach,211.1,,211
211.2,"Duodenum, jejunum, and ileum",211.2,,211
211.3,Colon,211.3,,211
211.4,Rectum and anal canal,211.4,,211
211.5,Liver and biliary passages,211.5,,211
211.6,"Pancreas, except islets of Langerhans",211.6,,211
211.7,Islets of Langerhans,211.7,,211
211.8,Retroperitoneum and peritoneum,211.8,,211
211.9,Other and unspecified site,211.9,,211
212,Benign neoplasm of respiratory and intrathoracic organs,212,,210-229
212.1,Larynx,212.1,,212
212.2,Trachea,212.2,,212
212.3,Bronchus and lung,212.3,,212
212.4,Pleura,212.4,,212
212.5,Mediastinum,212.5,,212
212.6,Thymus,212.6,,212
212.7,Heart,212.7,,212
212.8,Other specified sites,212.8,,212
212.9,Site unspecified,212.9,,212
213,Benign neoplasm of bone and articular cartilage,213,,210-229
213.1,Lower jaw bone,213.1,,213
213.2,"Vertebral column, excluding sacrum and coccyx",213.2,,213
213.3,"Ribs, sternum, and clavicle",213.3,,213
213.4,Scapula and long bones of upper limb,213.4,,213
213.5,Short bones of upper limb,213.5,,213
213.6,"Pelvic bones, sacrum, and coccyx",213.6,,213
213.7,Long bones of lower limb,213.7,,213
213.8,Short bones of lower limb,213.8,,213
213.9,"Bone and articular cartilage, site unspecified",213.9,,213
214,Lipoma,214,,210-229
214.1,Other skin and subcutaneous tissue,214.1,,214
214.2,Intrathoracic organs,214.2,,214
214.3,Intra-abdominal organs,214.3,,214
214.4,Spermatic cord,214.4,,214
214.8,Other specified sites,214.8,,214
214.9,"Lipoma, unspecified site",214.9,,214
215,Other benign neoplasm of connective and other soft tissue,215,,210-229
215.2,"Upper limb, including shoulder",215.2,,215
215.3,"Lower limb, including hip",215.3,,215
215.4,Thorax,215.4,,215
215.5,Abdomen,215.5,,215
215.6,Pelvis,215.6,,215
215.7,"Trunk, unspecified",215.7,,215
215.8,Other specified sites,215.8,,215
215.9,Site unspecified,215.9,,215
216,Benign neoplasm of skin,216,,210-229
216.1,"Eyelid, including canthus",216.1,,216
216.2,Ear and external auditory canal,216.2,,216
216.3,Skin of other and unspecified parts of face,216.3,,216
216.4,Scalp and skin of neck,216.4,,216
216.5,"Skin of trunk, except scrotum",216.5,,216
216.6,"Skin of upper limb, including shoulder",216.6,,216
216.7,"Skin of lower limb, including hip",216.7,,216
216.8,Other specified sites of skin,216.8,,216
216.9,"Skin, site unspecified",216.9,,216
217,Benign neoplasm of breast,217,,210-229
218,Uterine leiomyoma,218,,210-229
218.1,Intramural leiomyoma of uterus,218.1,,218
218.2,Subserous leiomyoma of uterus,218.2,,218
218.9,"Leiomyoma of uterus, unspecified",218.9,,218
219,Other benign neoplasm of uterus,219,,210-229
219.1,Corpus uteri,219.1,,219
219.8,Other specified parts of uterus,219.8,,219
219.9,"Uterus, part unspecified",219.9,,219
22,Anthrax,22,,020-027
22.1,Pulmonary anthrax,22.1,,22
22.2,Gastrointestinal anthrax,22.2,,22
22.3,Anthrax septicemia,22.3,,22
22.8,Other specified manifestations of anthrax,22.8,,22
22.9,"Anthrax, unspecified",22.9,,22
220,Benign neoplasm of ovary,220,,210-229
221,Benign neoplasm of other female genital organs,221,,210-229
221.1,Vagina,221.1,,221
221.2,Vulva,221.2,,221
221.8,Other specified sites of female genital organs,221.8,,221
221.9,"Female genital organ, site unspecified",221.9,,221
222,Benign neoplasm of male genital organs,222,,210-229
222.1,Penis,222.1,,222
222.2,Prostate,222.2,,222
222.3,Epididymis,222.3,,222
222.4,Scrotum,222.4,,222
222.8,Other specified sites of male genital organs,222.8,,222
222.9,"Male genital organ, site unspecified",222.9,,222
223,Benign neoplasm of kidney and other urinary organs,223,,210-229
223.1,Renal pelvis,223.1,,223
223.2,Ureter,223.2,,223
223.3,Bladder,223.3,,223
223.8,Other specified sites of urinary organs,223.8,,223
223.81,Urethra,223.81,,223.8
223.89,Other,223.89,,223.8
223.9,"Urinary organ, site unspecified",223.9,,223
224,Benign neoplasm of eye,224,,210-229
224.1,Orbit,224.1,,224
224.2,Lacrimal gland,224.2,,224
224.3,Conjunctiva,224.3,,224
224.4,Cornea,224.4,,224
224.5,Retina,224.5,,224
224.6,Choroid,224.6,,224
224.7,Lacrimal duct,224.7,,224
224.8,Other specified parts of eye,224.8,,224
224.9,"Eye, part unspecified",224.9,,224
225,Benign neoplasm of brain and other parts of nervous system,225,,210-229
225.1,Cranial nerves,225.1,,225
225.2,Cerebral meninges,225.2,,225
225.3,Spinal cord,225.3,,225
225.4,Spinal meninges,225.4,,225
225.8,Other specified sites of nervous system,225.8,,225
225.9,"Nervous system, part unspecified",225.9,,225
226,Benign neoplasm of thyroid glands,226,,210-229
227,Benign neoplasm of other endocrine glands and related structures,227,,210-229
227.1,Parathyroid gland,227.1,,227
227.3,Pituitary gland and craniopharyngeal duct (pouch),227.3,,227
227.4,Pineal gland,227.4,,227
227.5,Carotid body,227.5,,227
227.6,Aortic body and other paraganglia,227.6,,227
227.8,Other,227.8,,227
227.9,"Endocrine gland, site unspecified",227.9,,227
228,"Hemangioma and lymphangioma, any site",228,,210-229
228.01,Of skin and subcutaneous tissue,228.01,,228
228.02,Of intracranial structures,228.02,,228
228.03,Of retina,228.03,,228
228.04,Of intra-abdominal structures,228.04,,228
228.09,Of other sites,228.09,,228
228.1,"Lymphangioma, any site",228.1,,228
229,Benign neoplasm of other and unspecified sites,229,,210-229
229.8,Other specified sites,229.8,,229
229.9,Site unspecified,229.9,,229
23,Brucellosis,23,,020-027
23.1,Brucella abortus,23.1,,23
23.2,Brucella suis,23.2,,23
23.3,Brucella canis,23.3,,23
23.8,Other brucellosis,23.8,,23
23.9,"Brucellosis, unspecified",23.9,,23
230,Carcinoma in situ of digestive organs,230,,230-234
230-234,CARCINOMA IN SITU,230-234,,140-239
230.1,Esophagus,230.1,,230
230.2,Stomach,230.2,,230
230.3,Colon,230.3,,230
230.4,Rectum,230.4,,230
230.5,Anal canal,230.5,,230
230.6,"Anus, unspecified",230.6,,230
230.7,Other and unspecified parts of intestine,230.7,,230
230.8,Liver and biliary system,230.8,,230
230.9,Other and unspecified digestive organs,230.9,,230
231,Carcinoma in situ of respiratory system,231,,230-234
231.1,Trachea,231.1,,231
231.2,Bronchus and lung,231.2,,231
231.8,Other specified parts of respiratory system,231.8,,231
231.9,"Respiratory system, part unspecified",231.9,,231
232,Carcinoma in situ of skin,232,,230-234
232.1,"Eyelid, including canthus",232.1,,232
232.2,Ear and external auditory canal,232.2,,232
232.3,Skin of other and unspecified parts of face,232.3,,232
232.4,Scalp and skin of neck,232.4,,232
232.5,"Skin of trunk, except scrotum",232.5,,232
232.6,"Skin of upper limb, including shoulder",232.6,,232
232.7,"Skin of lower limb, including hip",232.7,,232
232.8,Other specified sites of skin,232.8,,232
232.9,"Skin, site unspecified",232.9,,232
233,Carcinoma in situ of breast and genitourinary system,233,,230-234
233.1,Cervix uteri,233.1,,233
233.2,Other and unspecified parts of uterus,233.2,,233
233.3,Other and unspecified female genital organs,233.3,,233
233.31,Vagina,233.31,,233.3
233.32,Vulva,233.32,,233.3
233.39,Other female genital organ,233.39,,233.3
233.4,Prostate,233.4,,233
233.5,Penis,233.5,,233
233.6,Other and unspecified male genital organs,233.6,,233
233.7,Bladder,233.7,,233
233.9,Other and unspecified urinary organs,233.9,,233
234,Carcinoma in situ of other and unspecified sites,234,,230-234
234.8,Other specified sites,234.8,,234
234.9,Site unspecified,234.9,,234
235-238,NEOPLASMS OF UNCERTAIN BEHAVIOR,235-238,,140-239
236,Neoplasm of uncertain behavior of genitourinary organs,236,,235-238
236.1,Placenta,236.1,,236
236.2,Ovary,236.2,,236
236.3,Other and unspecified female genital organs,236.3,,236
236.4,Testis,236.4,,236
236.5,Prostate,236.5,,236
236.6,Other and unspecified male genital organs,236.6,,236
236.7,Bladder,236.7,,236
236.9,Other and unspecified urinary organs,236.9,,236
236.91,Kidney and ureter,236.91,,236.9
236.99,Other,236.99,,236.9
237,Neoplasm of uncertain behavior of endocrine glands and nervous system,237,,235-238
237.1,Pineal gland,237.1,,237
237.2,Adrenal gland,237.2,,237
237.3,Paraganglia,237.3,,237
237.4,Other and unspecified endocrine glands,237.4,,237
237.5,Brain and spinal cord,237.5,,237
237.6,Meninges,237.6,,237
237.7,Neurofibromatosis,237.7,,237
237.71,"Neurofibromatosis, type 1 [von Recklinghausen's disease]",237.71,,237.7
237.72,"Neurofibromatosis, type 2 [acoustic neurofibromatosis]",237.72,,237.7
237.9,Other and unspecified parts of nervous system,237.9,,237
238,Neoplasm of uncertain behavior of other and unspecified sites and tissues,238,,235-238
238.1,Connective and other soft tissue,238.1,,238
238.2,Skin,238.2,,238
238.3,Breast,238.3,,238
238.4,Polycythemia vera,238.4,,238
238.5,Histiocytic and mast cells,238.5,,238
238.6,Plasma cells,238.6,,238
238.7,Other lymphatic and hematopoietic tissues,238.7,,238
238.71,Essential thrombocythemia,238.71,,238.7
238.72,Low grade myelodysplastic syndrome lesions,238.72,,238.7
238.73,High grade myelodysplastic syndrome lesions,238.73,,238.7
238.74,Myelodysplastic syndrome with 5q deletion,238.74,,238.7
238.75,"Myelodysplastic syndrome, unspecified",238.75,,238.7
238.76,Myelofibrosis with myeloid metaplasia,238.76,,238.7
238.77,Post-transplant lymphoproliferative disorder (PTLD),238.77,,238.7
238.79,Other lymphatic and hematopoietic tissues,238.79,,238.7
238.8,Other specified sites,238.8,,238
238.9,Site unspecified,238.9,,238
239,NEOPLASMS OF UNSPECIFIED NATURE,239,,140-239
239.1,Respiratory system,239.1,,239
239.2,"Bone, soft tissue, and skin",239.2,,239
239.3,Breast,239.3,,239
239.4,Bladder,239.4,,239
239.5,Other genitourinary organs,239.5,,239
239.6,Brain,239.6,,239
239.7,Endocrine glands and other parts of nervous system,239.7,,239
239.8,Other specified sites,239.8,,239
239.9,Site unspecified,239.9,,239
24,Glanders,24,,020-027
240,Simple and unspecified goiter,240,,240-246
240-246,DISORDERS OF THYROID GLAND,240-246,,240-279
240-279,"ENDOCRINE, NUTRITIONAL AND METABOLIC DISEASES, AND IMMUNITY DISORDERS",240-279,,
240.9,"Goiter, unspecified",240.9,,240
241,Nontoxic nodular goiter,241,,240-246
241.1,Nontoxic multinodular goiter,241.1,,241
241.9,Unspecified nontoxic nodular goiter,241.9,,241
242,Thyrotoxicosis with or without goiter,242,,240-246
242.1,Toxic uninodular goiter,242.1,,242
242.2,Toxic multinodular goiter,242.2,,242
242.3,"Toxic nodular goiter, unspecified",242.3,,242
242.4,Thyrotoxicosis from ectopic thyroid nodule,242.4,,242
242.8,Thyrotoxicosis of other specified origin,242.8,,242
242.9,Thyrotoxicosis without mention of goiter or other cause,242.9,,242
243,Congenital hypothyroidism,243,,240-246
244,Acquired hypothyroidism,244,,240-246
244.1,Other postablative hypothyroidism,244.1,,244
244.2,Iodine hypothyroidism,244.2,,244
244.3,Other iatrogenic hypothyroidism,244.3,,244
244.8,Other specified acquired hypothyroidism,244.8,,244
244.9,Unspecified hypothyroidism,244.9,,244
245,Thyroiditis,245,,240-246
245.1,Subacute thyroiditis,245.1,,245
245.2,Chronic lymphocytic thyroiditis,245.2,,245
245.3,Chronic fibrous thyroiditis,245.3,,245
245.4,Iatrogenic thyroiditis,245.4,,245
245.8,Other and unspecified chronic thyroiditis,245.8,,245
245.9,"Thyroiditis, unspecified",245.9,,245
246,Other disorders of thyroid,246,,240-246
246.1,Dyshormonogenic goiter,246.1,,246
246.2,Cyst of thyroid,246.2,,246
246.3,Hemorrhage and infarction of thyroid,246.3,,246
246.8,Other specified disorders of thyroid,246.8,,246
246.9,Unspecified disorder of thyroid,246.9,,246
249,Secondary diabetes mellitus,249,,249-259
249-259,DISEASES OF OTHER ENDOCRINE GLANDS,249-259,,240-279
249.1,Secondary diabetes mellitus with ketoacidosis,249.1,,249
